catalog_year,source_file,main_category,main_category_english,subcategory_or_series,author,author_transcribed,title,title_english,pages_format,price,currency,notes
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΖΕΖΑ ΣΠ.,Zezas Sp.,Κονωνικαὶ Μελέται. Τόμος Α΄,Social Studies. Volume I,"8ον, σελ. μδ΄—488",25,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,GLASSON E.,Glasson E.,"Στοιχεῖα τοῦ ἀστικοῦ καὶ δημοσίου γαλλικοῦ δικαίου, μετάφρασις Π. Σ. Φωτιάδου","Elements of French Civil and Public Law, translated by P. S. Photiadis","8ον, σ. ιθ΄-752",30,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΘΕΟΤΟΚΑ Μ. Γ.,Theotokas M. G.,"Νομολογία τοῦ Οἰκουμενικοῦ Πατριαρχείου, ἤτοι τῆς Ἱ. Συνόδου καὶ τοῦ Δ. Ἐ. Μ. Συμβουλίου ἐπὶ τοῦ Ἀστικοῦ Κανονικοῦ καὶ Δικονομικοῦ Δικαίου ἀπὸ τοῦ ἔτους 1800 μέχρι τοῦ 1896· μετὰ σημειώσεων","Jurisprudence of the Ecumenical Patriarchate, i.e. of the Holy Synod and the Permanent Mixed Council on Civil Canonical and Procedural Law from 1800 to 1896; with notes","8ον, σελ. 519",48,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΘΕΟΦΑΝΟΠΟΥΛΟΥ Δ.,Theophanopoulos D.,Ἐμπράγματον Δίκαιον κατὰ τὰς παραδόσεις του,Property Law according to his lectures,"8ον, σελίδες 279",10,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΘΕΟΦΑΝΟΠΟΥΛΟΥ Δ.,Theophanopoulos D.,Κληρονομικὸν Δίκαιον κατὰ τὰς παραδόσεις του,Inheritance Law according to his lectures,"8ον, σ. 240",10,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,"ΘΕΟΦΙΛΟΥ, ἐπισκόπου Καμπανίας","Theophilos, Bishop of Kampania",Πρόχειρον Νομικόν,Handbook of Law (Procheiron Nomikon),"8ον, σ. 301",17,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΘΕΟΧΑΡΗ Σ. Κ.,Theocharis S. K.,"Στοιχεῖα τοῦ Ἐμπορικοῦ Δικαίου, ἐπὶ τὸ πρακτικώτερον ἑρμηνευόμενα","Elements of Commercial Law, practically interpreted","8ον, σελ. β΄-320",20,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΑΖΑΖΗ ΝΕΟΚΛΕΟΥΣ,Kazazis Neoklis,Ἐγκυκλοπαιδεία καὶ Μεθοδολογία τοῦ Δικαίου,Encyclopedia and Methodology of Law,"μέγα 8ον, σελίδες 360",40,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΑΚΟΥΛΙΔΟΥ Α. Ι.,Kakoulidis A. I.,Συλλογὴ τῶν κατὰ τὴν Γ΄ Σύνοδον τῆς Δ΄ βουλευτικῆς περιόδου ἐκδοθέντων ἑλληνικῶν νόμων,Collection of Greek Laws Issued During the 3rd Session of the 4th Parliamentary Period,"σελίδες 349, δεδεμένη",20,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΑΛΛΙΓΑ Π.,Kalligas P.,"Σύστημα Ῥωμαϊκοῦ Δικαίου καθὰ ἐν Ἑλλάδι πολιτεύεται, πλὴν τῶν Ἰονίων νήσων. Τόμος Γ΄","System of Roman Law as Enforced in Greece, Except for the Ionian Islands. Volume III","8ον, σελ. δ΄-912",48,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΑΛΛΙΓΑ Π.,Kalligas P.,"Σύστημα Ῥωμαϊκοῦ Δικαίου καθὰ ἐν Ἑλλάδι πολιτεύεται, πλὴν τῶν Ἰονίων νήσων. Τόμος Ε΄","System of Roman Law as Enforced in Greece, Except for the Ionian Islands. Volume V","8ον, σελ. δ΄-594",36,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΑΡΑΒΟΚΥΡΟΥ ΜΙΛΤΙΑΔΟΥ,Karavokyros Miltiadis,Κλεὶς τῆς συνήθους ὀθωμανικῆς νομοθεσίας,Key to Common Ottoman Legislation,"8ον, σελίδες ιβ΄-492, δεδεμένον",120,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΑΡΑΒΟΚΥΡΟΥ ΜΙΛΤΙΑΔΟΥ,Karavokyros Miltiadis,"Κῶδιξ Κληρονομικοῦ Δικαίου, ἐξ ἀδιαθέτου καὶ ἐκ διαθηκῶν, ἤτοι Συλλογὴ τῆς συνήθους νομοθεσίας περὶ κληρονομιῶν συμφῳδὰ τῷ Σερῇ καὶ τῷ ἐν τοῖς πατριαρχικοῖς θρόνοις ἰσχύοντι Βυζαντινῷ Δικαίῳ","Code of Inheritance Law, Intestate and Testamentary, i.e., Collection of Common Legislation on Inheritance in accordance with Sharia and Byzantine Law in force in Patriarchal Thrones","32ον, σελίδες ιϐ΄—455",75,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΑΡΑΒΟΚΥΡΟΥ ΜΙΛΤΙΑΔΟΥ,Karavokyros Miltiadis,"Κῶδιξ τοῦ οἰκογενειακοῦ δικαίου, ἤτοι Συλλογὴ πρόχειρος κωδικοποιηθεῖσα τῆς συνήθους νομοθεσίας περὶ μνηστείας, γάμου καὶ λύσεως αὐτῶν, περὶ συστάσεως, λήψεως καὶ ἐπιστροφῆς προικὸς καὶ τραχώματος, συμφῳδὰ τῷ Σερῇ καὶ τῷ ἰσχύοντι Βυζαντινῷ Δικαίῳ, μετὰ παραθέσεως τῶν σχετικῶν ἐπισήμων κειμένων","Code of Family Law, i.e., Handook Collection Codifying Common Legislation on Betrothal, Marriage and Dissolution thereof, on Dower and Trakhoma, in accordance with Sharia and Byzantine Law, with references to official texts","32ον, σελ.",75,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΑΡΑΒΟΚΥΡΟΥ ΜΙΛΤΙΑΔΟΥ,Karavokyros Miltiadis,Le Droit successorai en Turquie ab-intestat et par testament codifié d'après le Chéri et le Droit Byzantin,Inheritance Law in Turkey Intestate and Testamentary Codified according to Sharia and Byzantine Law,"8ον, σελίδες 214",50,Δρ.,
1904,IMG_1445.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΑΡΑΤΖΑ ΝΕΟΚ. Γ.,Karatzas Neok. G.,"Δικαστικὴ Πρακτική. Τόμος Α΄: Ποινικὴ Δικονομία, μετὰ τῶν σχετικῶν ὑποδειγμάτων, ἐν ᾗ προσαρτᾶται ἰατροδικαστικὴ πραγματεία μετ' ἰατροδικαστικῶν ἐκθέσεων","Judicial Practice. Volume I: Criminal Procedure, with relevant templates, including a forensic treatise with forensic reports","8ον, σελ. β΄-472",35,Δρ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",Ἑλληνικοὶ Κώδικες,ΚΑΡΑΤΖΑΣ ΝΕΟΚ. Γ.,Karatzas Neok. G.,"Ποινικὸς Νόμος, μετὰ τῶν μεταγενεστέρων ποινικῶν νόμων καὶ διαταγμάτων καὶ σχετικῶν ὑποδειγμάτων (Τόμος Β΄)","Penal Code, with subsequent criminal laws and decrees and relative models (Volume B)","8ον, σελίδες η΄—564",35,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",Ἑλληνικοὶ Κώδικες,ΚΑΡΑΤΖΑΣ ΝΕΟΚ. Γ.,Karatzas Neok. G.,Ποινικὸς Νόμος: Παράρτημα Α΄,Penal Code: Appendix A,"8ον, σελ. 167",15,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",Ἑλληνικοὶ Κώδικες,ΚΑΡΑΤΖΑΣ ΝΕΟΚ. Γ.,Karatzas Neok. G.,Ποινικὸς Νόμος: Παράρτημα Β΄: Νέος Ὁδηγὸς Δικαστικῶν Κλητήρων,Penal Code: Appendix B: New Guide for Process Servers,"8ον, σ. 160",20,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΟΥΝΤΟΥΡΙΩΤΟΥ Ν. Ο.,Kountouriotes N. O.,"Ὁ πρόχειρος Δικηγόρος, περιέχων τὴν ἀστικὴν ἡμῶν νομοθεσίαν μετὰ τῆς ἐμπορικῆς καὶ συντόμου ἑρμηνείας τοῦ Συντάγματος· πρὸς τούτοις τύπους ἀναφορῶν καὶ ἐν γένει παντὸς ἐγγράφου","The Handy Lawyer, containing our civil legislation with commercial and concise interpretation of the Constitution; also templates of petitions and general documents","8ον, σ. 1310 + 50",50,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΟΦΙΝΑ Γ. Ν.,Kofinas G. N.,"Ἑρμηνεία τοῦ Ἐμπορικοῦ Δικαίου, εὐσύνοπτος καὶ πρακτική, μέγα","Interpretation of Commercial Law, concise and practical, large size","8ον, σελίδες 335",20,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΡΑΣΣΑ ΑΛΚ. Χ.,Krassas Alk. Ch.,"Σύστημα Ἀστικοῦ Δικαίου. Τόμος Ε΄, Κληρονομικὸν Δίκαιον, ἐκδ. δ΄, ὅλως ἀνακαινισθεῖσα, μέγα","System of Civil Law. Volume E, Inheritance Law, 4th ed., completely revised, large size","8ον, σελίδες 191",125,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΤΕΝΑ ΘΕΜ.,Ktenas Them.,Κληρονομικὸν Δίκαιον παρ' Ὀθωμανοῖς,Inheritance Law among the Ottomans,"8ον, σελ. 31",10,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΤΕΝΑ ΘΕΜ.,Ktenas Them.,"Νόμος περὶ οἰκοδομῶν, ἐκ τοῦ τουρκικοῦ","Law on Buildings, translated from Turkish","8ον, σελ. 32",6,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΤΕΝΑ ΘΕΜ.,Ktenas Them.,"Χάρδζ Ταρικαφῆ, ἤτοι Διατίμησις δικαστικῶν τελῶν","Hardz Tarikafi, or Tariff of Court Fees","8ον, σ. 32",5,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΥΠΡΙΑΔΟΥ Κ. Α.,Kypriades K. A.,Κοινωνιολογικὰ καὶ ἐγκληματολογικὰ μελετήματα,Sociological and Criminological Studies,"8ον, σελίδες 199",8,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΚΥΡΙΑΚΟΥ ΔΙΟΜΗΔΟΥΣ,Kyriakos Diomides,"Ἀλληλοεθνὲς τῆς Εὐρώπης Δίκαιον, ὑπὸ Α. Β. Ἐφτέρου","International Law of Europe, by A. B. Effter","8ον, σελ. ισ΄—515",20,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΝΙΚΟΛΑΪΔΗΣ ΔΗΜ. (ἐκδ.),Nikolaides Dem. (ed.),"Κώδικες Ὀθωμανοί, ἤτοι συλλογὴ ἁπάντων τῶν νόμων τῆς Ὀθωμανικῆς Αὐτοκρατορίας, διαταγμάτων, κανονισμῶν καὶ ἐγκυκλίων, ἐκδιδόμενοι ὑπὸ Δημ. Νικολαΐδου (Τόμοι 4)","Ottoman Codes, collection of all laws of the Ottoman Empire, decrees, regulations and circulars, edited by Dem. Nikolaides (4 Volumes)","8ον, σελίδες 4470",150,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΝΙΚΟΛΑΪΔΗΣ ΔΗΜ. (ἐκδ.),Nikolaides Dem. (ed.),"Κωδίκων Ὀθωμανικῶν Παράρτημα Α΄, περιέχον τοὺς νεωτάτους νόμους καὶ κανονισμοὺς τῆς Αὐτοκρατορίας","Ottoman Codes Appendix A, containing the newest laws and regulations of the Empire","8ον, σελίδες 327—δ΄—108",12,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΒΑΞΑΝΝΗΣ Κ. (μετάφρ.),Vaxannes K. (trans.),"Κωδίκων Ὀθωμανικῶν Παράρτημα Β΄, περιέχον τὴν πολιτικὴν δικονομίαν, τὸν ὀργανισμὸν τῶν δικαστηρίων, τὸν νόμον περὶ ἐκτελέσεως τῶν πολιτικῶν ἀποφάσεων κτλ., τὸν νέον κανονισμὸν τοῦ λιμένος Κωνσταντινουπόλεως, τὴν ποινικὴν δικονομίαν","Ottoman Codes Appendix B, containing civil procedure, court organization, law on execution of civil decisions etc., new regulations of the port of Constantinople, criminal procedure","8ον, σελίδες ζ΄—347",15,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΦΩΤΙΑΔΗΣ Κ. Ι. ΚΑΙ ΒΙΘΥΝΟΣ Ι.,Photiades K. I. and Vithynos I.,"Κῶδιξ Ἀστικὸς Ὀθωμανικὸς (Μετζελές), μεταφρασθεὶς ἐκ τοῦ τουρκικοῦ μετὰ σχολίων, ἑρμηνειῶν καὶ σημειώσεων","Ottoman Civil Code (Mecelle), translated from Turkish with commentary, interpretations, and notes","8ον, σελίδες 585",40,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΛΑΜΠΡΙΔΟΥ Ι.,Lamprides I.,Κῶδιξ χαρτοσήμου,Stamp Duty Code,"32ον, σελ. 78",4,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΛΕΩΝΙΔΟΥ Ι. ΚΑΙ ΤΣΕΛΛΕΝΤΗ Φ.,Leonidas I. and Tsellentes Ph.,"Ὁδηγὸς ἐπὶ τῆς διεξαγωγῆς τῶν κυριωτέρων κτηματικῶν ὑποθέσεων, μετὰ συντόμου μελέτης περὶ Μουλκίων, Βακουφίων, Γεδικίων, Μουκαταᾶ","Guide on conducting major real estate cases, with a brief study on Moulkia, Vakoufia, Gedikia, Moukataa","8ον, σ. η΄—87",7,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,LEROY-BEAULIEU ΠΑΥΛΟΥ,Leroy-Beaulieu Paul,"Τοπικὴ Διοίκησις ἐν Γαλλίᾳ καὶ Ἀγγλίᾳ, μετάφρασις Ἀ. Στούπη","Local Administration in France and England, translated by A. Stoupes","8ον, σελ. 462",20,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,LIEZT Dr FR. VON,von Liszt Dr Fr.,"Ἐγχειρίδιον Ποινικοῦ Δικαίου, μετάφρασις Κ. Ἀ. Κυπριάδου. Τόμος Α΄, Γενικὸν Μέρος","Handbook of Criminal Law, translated by K. A. Kypriades. Volume A, General Part","8ον, σελίδες ιδ΄—426",50,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,LYON-CAEN & RENAULT,Lyon-Caen & Renault,"Σύστημα Ἐμπορικοῦ Δικαίου: Τόμος Α΄: Εἰσαγωγή, Ἔμποροι, Ἐμποροδικεῖα, Συμβούλια συνετῶν ἢ βιομηχανικὰ εἰρηνοδικεῖα, Ἐμπορικὰ Ἐπιμελητήρια, Πρόξενοι (μετάφρασις Μιλτ. Σακελλαρίου, Ν. Κουντουριώτου καὶ Ἀ. Ἀργυροῦ)","System of Commercial Law: Volume A: Introduction, Merchants, Commercial Courts, Councils of Conciliation, Chambers of Commerce, Consuls","8ον, σελίδες 826",65,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,LYON-CAEN & RENAULT,Lyon-Caen & Renault,Σύστημα Ἐμπορικοῦ Δικαίου: Τόμος Β΄: Περὶ τῶν Ἑταιρειῶν,System of Commercial Law: Volume B: On Companies,σελίδες 1052,75,Δρχ.,
1904,IMG_1446.jpeg,"Νομικά, Πολιτικά","Legal, Political",,LYON-CAEN & RENAULT,Lyon-Caen & Renault,"Σύστημα Ἐμπορικοῦ Δικαίου: Τόμος Γ΄: Γενικοὶ Κανόνες περὶ τῶν ἐμπορικῶν συναλλαγμάτων, Περὶ ἀποδείξεων, Περὶ πωλήσεως, Περὶ ἐνεχύρου, Περὶ γενικῶν ἀποθηκῶν","System of Commercial Law: Volume C: General Rules on Commercial Transactions, Proofs, Sales, Pledges, General Warehouses",,,,Continued on next page
1904,IMG_1447.jpeg,"Νομικά, Πολιτικά","Legal, Political",Ἑλληνικοὶ Κώδικες,ΖΩΙΟΠΟΥΛΟΥ Δ. Ν.,Zoiopoulos D. N.,"Ἑρμηνεία τοῦ ἐν Ἑλλάδι ἰσχύοντος Ποινικοῦ Νόμου. Τόμος Α΄, τεύχη 1-6 (γενικὸν μέρος)","Interpretation of the Penal Code in force in Greece. Volume A, issues 1-6 (general part)","8ον, σελ. 1-400",40.—,Δρχ.,
1904,IMG_1447.jpeg,"Νομικά, Πολιτικά","Legal, Political",Ἑλληνικοὶ Κώδικες,ΖΩΙΟΠΟΥΛΟΥ Δ. Ν.,Zoiopoulos D. N.,Ἑρμηνεία τοῦ ἐν Ἑλλάδι ἰσχύοντος Ποινικοῦ Νόμου. Τόμος Γ΄ (εἰδικὸν μέρος),Interpretation of the Penal Code in force in Greece. Volume C (special part),"8ον, σελ. 1-200",40.—,Δρχ.,
1904,IMG_1447.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΜΑΡΚΟΥ Γ. Α.,Markou G. A.,Περὶ τῆς εὐθύνης τῶν διοικητῶν ὡς ἀντιπροσώπων καὶ τῶν περὶ τὸ ἰδιαίτερον συναλλασσομένων λοιπῶν κατὰ τὸ Δικαστήριον,On the liability of directors as representatives and of others transacting privately according to the Court,"8ον, σελ. 188",2.00,Δρχ.,
1904,IMG_1447.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΜΠΑΛΑΝΟΥ Μ. Σ.,Balanos M. S.,Ἐγχειρίδιον τοῦ ἰδιωτικοῦ ἐκκλησιαστικοῦ Δικαίου,Handbook of Private Ecclesiastical Law,"8ον, σελ. 126",20.—,Δρχ.,
1904,IMG_1447.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΜΠΑΛΑΝΟΥ Μ. Σ.,Balanos M. S.,"Ὁδηγίαι, Νόμοι, Π. Διατάγματα κλπ.","Instructions, Laws, Royal Decrees etc.","8ον, σελ. 40",20.—,Δρχ.,
1904,IMG_1447.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΜΕΓΑ Θ.,Megas Th.,Ἀνακεφαλαίωσις Ἰδιωτικῆς πολιτικῆς,Recapitulation of Private Politics,8ον,16.—,Δρχ.,
1904,IMG_1447.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΜΩΡΑΪΤΙΔΟΥ Γ.,Moraitidis G.,Code Pénal Ottoman,Ottoman Penal Code,"8ον, σελ. 260",20.—,Δρχ.,
1904,IMG_1447.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΜΙΣΤΡΙΩΤΟΥ Γ. Π.,Mistriotis G. P.,Περὶ τῆς συγγραφῆς καὶ κατηγορίας ἐν τῷ ποινικῷ καὶ τῷ διοικητικῷ δικαστηρίῳ δοκίμιον,Essay on writing and accusation in criminal and administrative courts,"8ον, σελ. 133",12.—,Δρχ.,
1904,IMG_1447.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΑΝΩΝΥΜΟΣ,Anonymous,Ὁδηγίαι περὶ τοῦ τίς καὶ πῶς διεξάγεται τὰς κάλπας βουλευτικῆς διαταγῆς ἐν ταῖς γενικαῖς ἐκλογαῖς,Instructions on who and how the ballot boxes are managed during parliamentary general elections,"8ον, σελ. 186",12.—,Δρχ.,
1904,IMG_1447.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΠΑΠΑΔΑΚΗ Κ.,Papadakis K.,Σύνοψις ἀρχαίων ἑλληνικῶν Δικαίων,Synopsis of Ancient Greek Laws,"8ον, σελ. 325",20.—,Δρχ.,
1904,IMG_1447.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΠΑΠΑΡΡΗΓΟΠΟΥΛΟΥ Π.,Paparrigopoulos P.,Γενικαὶ Ἀρχαὶ τοῦ ἐν Ἑλλάδι ἰσχύοντος Ἀστικοῦ Δικαίου,General Principles of Civil Law in force in Greece,"8ον, σελ. 987",60.—,Δρχ.,
1904,IMG_1447.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΠΑΠΑΡΡΗΓΟΠΟΥΛΟΥ Π.,Paparrigopoulos P.,Ἑρμηνεία Ἀστικοῦ Δικαίου. Τόμος Α΄,Interpretation of Civil Law. Volume A,"8ον, σελ. 396",20.—,Δρχ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΠΑΠΑΡΡΗΓΟΠΟΥΛΟΥ Π.,Paparrigopoulos P.,Τὰ ἐμπράγματα δικαιώματα ἐπὶ τῶν κατ' ἰδίαν κτημάτων,In rem rights on private estates,"μέγα 8ον, σελίδες 894",40,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΠΑΠΑΡΡΗΓΟΠΟΥΛΟΥ Π.,Paparrigopoulos P.,Τὰ ἐμπράγματα δικαιώματα ἐπὶ τῶν κατ' ἰδίαν κτημάτων (ἐκδ. β'),In rem rights on private estates (2nd edition),σελ. 939,60,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΠΕΤΡΟΥΝΑΚΟΥ Ι.,Petrounakos I.,"Ἑρμηνεία Ποινικοῦ Δικαίου, γραφεῖσα ἐπὶ τῇ βάσει τοῦ συγγράματος Κωνστ. Ν. Κωστή - Τόμος Α': Ποινικὴ Δικονομία","Interpretation of Criminal Law, written on the basis of the treatise of Const. N. Kostis - Volume A: Criminal Procedure","8ον, σελίδες 152",10,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΠΕΤΡΟΥΝΑΚΟΥ Ι.,Petrounakos I.,"Ἑρμηνεία Ποινικοῦ Δικαίου, γραφεῖσα ἐπὶ τῇ βάσει τοῦ συγγράματος Κωνστ. Ν. Κωστή - Τόμος Β': Ποινικὸς Νόμος","Interpretation of Criminal Law, written on the basis of the treatise of Const. N. Kostis - Volume B: Penal Law","8ον, σελίδες 470",35,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΠΟΤΑΜΙΑΝΟΥ ΔΗΜ.,Potamianos Dem.,Ἑρμηνεία τῶν περὶ Πολιτικῆς Δικονομίας καὶ Ὀργανισμοῦ τῶν Δικαστηρίων Νόμων - Τόμος Α': Γενικὴ Εἰσαγωγή—Ὀργανισμὸς Δικαστηρίων,Interpretation of the Laws on Civil Procedure and Organization of Courts - Volume A: General Introduction—Organization of Courts,"8ον, σ. 944",108,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΠΟΤΑΜΙΑΝΟΥ ΔΗΜ.,Potamianos Dem.,"Ἑρμηνεία τῶν περὶ Πολιτικῆς Δικονομίας καὶ Ὀργανισμοῦ τῶν Δικαστηρίων Νόμων - Τόμος Β': Πολιτικὴ Δικονομία, Γενικὸν μέρος","Interpretation of the Laws on Civil Procedure and Organization of Courts - Volume B: Civil Procedure, General Part","8ον, σελ. 864",97,Δρ.,"Τόμος Γ', ὁ καὶ τελευταῖος, ἐκτυποῦται."
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΠΡΩΤΟΠΑΠΑ Γ.,Protopapas G.,"Ἱστορία τοῦ Ῥωμαϊκοῦ Δικαίου, γραφεῖσα περιληπτικῶς κατὰ τὸ σύγγραμμα τοῦ Ν. Δημαρᾶ","History of Roman Law, written in summary according to the treatise of N. Dimaras","8ον, σελίδες 79",10,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΡΑΛΛΗ Γ. Α.,Rallis G. A.,"Ἑρμηνεία τοῦ Ἐμπορικοῦ Δικαίου, τόμος Γ'","Interpretation of Commercial Law, volume C'","8ον, σ. ις'-320",20,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",Ἑλληνικοὶ Κώδικες,ΡΑΛΛΗ Γ. Α.,Rallis G. A.,"Κώδικες Ἑλληνικοί, οἷς προσετέθη τὸ πολιτικὸν Σύνταγμα τῆς Ἑλλάδος, τόμ. 2, ἐκδ. γ'","Greek Codes, to which was added the Political Constitution of Greece, vol. 2, 3rd ed.",σ. XVI+μη'+1828,30,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",Ἑλληνικοὶ Κώδικες,ΡΑΛΛΗ Γ. Α.,Rallis G. A.,"Κώδικες Ἑλληνικοί - Τόμος Β', ἐκδ. δ'","Greek Codes - Volume B, 4th ed.",σελ. 1064,15,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",Ἑλληνικοὶ Κώδικες,ΡΑΛΛΗ Γ. Α.,Rallis G. A.,"Κώδικες Ἑλληνικοί - Τόμος Γ', ἐκδ. δ'","Greek Codes - Volume C, 4th ed.",σελ. 708,15,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",Ἑλληνικοὶ Κώδικες,ΡΑΛΛΗ Γ. Α.,Rallis G. A.,"Κώδικες Ἑλληνικοί - Τόμος Δ', ἐκδ. δ'","Greek Codes - Volume D, 4th ed.",σελ. 792,15,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",Ἑλληνικοὶ Κώδικες,ΡΑΛΛΗ Γ. Α.,Rallis G. A.,Κώδικες Ἑλληνικοί - Παράρτημα Β'-Ζ',Greek Codes - Appendix B-Z,σελ. 1894,70,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΡΑΛΛΗ Κ. Μ.,Rallis K. M.,"Περὶ μεταθέσεως ἐπισκόπων, κατὰ τὸ Δίκαιον τῆς ὀρθοδόξου ἀνατ. Ἐκκλησίας","On the transfer of bishops, according to the Law of the Orthodox Eastern Church","8ον, σελ. 58",16,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",,RAPET M. J. J.,Rapet M. J. J.,"Ἐγχειρίδιον Ἠθικῆς καὶ Πολιτικῆς Οἰκονομίας, ἐξελληνισθὲν ὑπὸ Ἑλένης Ν. Φωτιάδου","Manual of Ethics and Political Economy, translated into Greek by Eleni N. Fotiadou","8ον, σελίδες 344",20,Δρ.,
1904,IMG_1448.jpeg,"Νομικά, Πολιτικά","Legal, Political",,ΣΑΚΕΛΛΑΡΟΠΟΥΛΟΥ Μ.,Sakellaropoulos M.,"Ἐκκλησιαστικὸν Δίκαιον τῆς Ἀνατολικῆς Ὀρθοδόξου Ἐκκλησίας, μετὰ τοῦ ἰσχύοντος νῦν ἐν τῇ Ἐκκλησίᾳ τοῦ Πατριαρχείου καὶ ἐν Ἑλλάδι","Ecclesiastical Law of the Eastern Orthodox Church, with that currently in force in the Patriarchate Church and in Greece","8ον, σελ. 560",30,Δρ.,
