catalog_year,source_file,main_category,main_category_english,subcategory_or_series,author,author_transcribed,title,title_english,pages_format,price,currency,notes
1904,IMG_1466.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΦΑΤΣΕΑ Α.,Fatsea A.,"Ὁ Βερτόλδος, σειρὰ πολιτικῶν κωμῳδιῶν","Bertoldo, Series of Political Comedies","8ον, σ. 96 +....",5,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΦΙΛΙΚΟΥ Δ.,Filikos D.,Κηδεία καὶ Χορός,Funeral and Dance,"32ον, σελίδες 28 +....",1,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΦΡΑΝΤΖΗ Ν.,Frantzi N.,Ὁ θησαυρὸς τῆς Κορίνθου,The Treasure of Corinth,"κωμῳδία εἰς πράξεις τρεῖς, 8ον, σελίδος 37 +....",3,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΧΟΥΡΜΟΥΖΗ Μ.,Chourmouzi M.,Ὀψίπλουτος,Late-Rich,"εἰς μέρη τέσσαρα, 8ον, σελ. ιϐ΄-135 +....",5,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΧΟΥΡΜΟΥΖΗ Μ.,Chourmouzi M.,Ψευτοξενοδόχος,The Fake Innkeeper,"κωμῳδία εἰς πράξεις τρεῖς, 8ον, σελ. 41 +......",3,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),BARRIÈRE Th. & PLOUVIER E.,Barrière Th. & Plouvier E.,Ἄγγελος τοῦ μεσονυκτίου,Angel of Midnight,"δρᾶμα εἰς πράξεις ἕξ, σελίδες 67 +....",4,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),ΒΑΣΙΛΕΙΑΔΟΥ Σπ. Ν.,Vasileiadis Sp. N.,Γαλάτεια,Galatea,"δρᾶμα εἰς πράξεις πέντε, σελ. 27 +....",2,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),BORNIER H. DE,Bornier H. de,Γάμοι τοῦ Ἀττίλα,The Wedding of Attila,"δρᾶμα εἰς πράξεις τέσσαρας, σελ. 32 +....",3,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),BOUCHARDY J.,Bouchardy J.,Γάσπαρος ὁ ἁλιεύς,Gaspar the Fisherman,"δρᾶμα εἰς πράξεις πέντε, σ. 44 +....",3,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),BOUCHARDY J.,Bouchardy J.,Ναύτης Βερτράμ,Bertram the Sailor,"δρᾶμα εἰς πράξεις πέντε, σελίδες 47 +....",3,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),BOURGEOIS,Bourgeois,Δήμιος τῆς Ἑνετίας,The Executioner of Venice,"δρᾶμα εἰς πράξεις τέσσαρας, σελ. 34 +....",2,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),BRISEBARE E. & NUS E.,Brisebare E. & Nus E.,Σωσάννα Ἴμβερτ,Suzanne Imbert,"δρᾶμα εἰς πράξεις πέντε, σ. 44 +....",2.20,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),ΓΑΣΠΑΡ Ερ.,Gaspar Er.,Ἀδιάφοροι,The Indifferent Ones,"δρᾶμα εἰς πρᾶξιν, σελίδες 16 +..........",1,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),ΓΚΑΙΤΕ,Goethe,Κλαβίγιος,Clavigo,"τραγῳδία εἰς πράξεις πέντε, σελίδες 29 +.......",2,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),CICONI T.,Ciconi T.,Ἔνσαρκον ἄγαλμα,Incarnate Statue,"δρᾶμα εἰς πράξεις ἕξ, σελίδες 35 +....",3,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),CONSIGLI A.,Consigli A.,Περιπέτειαι ἐφημεριδογραφίας,Adventures of Journalism,"κωμῳδία εἰς μίαν πρᾶξιν, σελίδες 16 +................",1,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),CORMON E.,Cormon E.,Φίλιππος ὁ Β΄,Philip II,"δρᾶμα εἰς πράξεις πέντε, σελ. 44 +....",3,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),ΔΟΥΜΑ Α.,Dumas A.,Λιθοξόος,The Sculptor,"δρᾶμα εἰς πράξεις πέντε, σελίδες 44 +......",2,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),ΔΟΥΜΑ Α.,Dumas A.,Σύζυγος τῆς χήρας,The Husband of the Widow,"κωμῳδία εἰς πρᾶξιν, σελίδες 16 +.......",2,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),DELPIT A.,Delpit A.,Υἱὸς τῆς Κοραλίας,The Son of Coralie,"δρᾶμα εἰς πράξεις τέσσαρας, σελ. 44 +....",2.20,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),D'ENNERY καὶ DUGUÉ,D'Ennery & Dugué,Δέησις τῶν ναυαγῶν,The Prayer of the Shipwrecked,"δρᾶμα εἰς πράξεις πέντε, σ. 43 +....",3,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),D'ENNERY A. καὶ BRÉSILE J.,D'Ennery A. & Brésil J.,Ταχυδακτυλουργός,The Conjurer,"δρᾶμα εἰς πράξεις πέντε, σελίδες 63 +............",3,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),D'ENNERY καὶ LAFITTE,D'Ennery & Lafitte,"Χαῖρε, Μαρία",Hail Mary,"δρᾶμα εἰς πράξεις ἕξ, σελ. 45 +....",3,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),DESNOYER καὶ D'ENNERY,Desnoyer & D'Ennery,Ποιμενὶς τῶν Ἄλπεων,The Shepherdess of the Alps,"δρᾶμα εἰς πράξεις πέντε, σελίδες 43 +................",3,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),DUMANOIR καὶ D'ENNERY,Dumanoir & D'Ennery,Γέρω - δεκανεύς,Old Corporal,"δρᾶμα εἰς πράξεις πέντε, σ. 46 +....",2.20,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),DUMANOIR καὶ D'ENNERY,Dumanoir & D'Ennery,Δὸν Καῖσαρ τοῦ Βαζάν,Don César de Bazan,"δρᾶμα εἰς πράξ. 5, σ. 35 +....",2.20,—,
1904,IMG_1466.jpeg,Θέατρον,Theater,Γ΄ Θεατρικὴ Βιβλιοθήκη (Συλλογὴ ἐκλεκτοτάτων δραματικῶν ἔργων),DUMANOIR καὶ KEPANIOU A. DE,Dumanoir & Képaniou A. de,Ἰωάννα τῶν Δακρύων καὶ Ἰωάννα τῶν Γελώτων,Joan of Tears and Joan of Laughter,"δρᾶμα εἰς πράξεις 4, σελ. 32 +....",2,—,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,FERRIER H.,H. Ferrier,Πωλημένος εὐπατρίδης,Sold Patrician,"δρᾶμα εἰς πράξεις 3, σελ. 37",2.20,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,FEUILLET OCTAVE,Octave Feuillet,Δαλιδά,Dalila,"δρᾶμα εἰς πράξεις τρεῖς, σελίδες 39",2.20,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,FOUCHER P. καὶ D'ENNERY,P. Foucher and D'Ennery,Χαρτομάντις,The Fortune Teller,"δρᾶμα εἰς πράξεις 6, σ. 55",3.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,GARAND,Garand,Ὀρφανὰ τῆς Ἐνετίας,Orphans of Venice,"δρᾶμα εἰς πράξεις πέντε, σελ. 48",2.20,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,GOLDONI C.,C. Goldoni,Μεμψίμοιρος,The Fault-Finder,"κωμῳδία εἰς πρᾶξιν, σελίδες 40",2.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,HUGO,Victor Hugo,Μαριὼν Δελόρμ,Marion Delorme,"δρᾶμα εἰς πράξεις πέντε, σελίδες 48",3.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΑΠΙΓΙΟΛΔΑΣΗ Ν.,N. Kapigioldasi,Κυανοῦς μανδύας,The Blue Cloak,"κωμῳδία εἰς πρᾶξιν, σελ. 12",1.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΑΠΙΓΙΟΛΔΑΣΗ Ν.,N. Kapigioldasi,Πνεύματα,Spirits,"κωμῳδία εἰς πρᾶξιν, σελίδες 17",2.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΑΠΙΓΙΟΛΔΑΣΗ Ν.,N. Kapigioldasi,Σάλπιγξ Δευτέρας Παρουσίας,Trumpet of the Second Coming,"κωμῳδία εἰς πρᾶξιν, σελίδες 8",1.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΟΡΟΜΗΛΑ Δ.,D. Koromilas,Κακὴ Ὥρα,Bad Hour,"κωμῳδία εἰς πρᾶξιν, σελίδες 27",2.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΟΥΤΟΥΒΑΛΗ Μ.,M. Koutouvalis,Δάφνη,Daphne,"δρᾶμα εἰς πράξεις τέσσαρας, σελίδες 24",2.20,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,LYTTON BULWER,Bulwer-Lytton,Δέσποινα τῆς Λυών,The Lady of Lyons,"δρᾶμα εἰς πράξεις πέντε, σ. 37",2.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,MAURICE P.,P. Maurice,Βραζιλιανή,The Brazilian Woman,"δρᾶμα εἰς πράξεις πέντε, σελίδες 41",3.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,MÉLESVILLE,Mélesville,Εἶναι τρελλή,She is Mad,"δρᾶμα εἰς πράξεις δύο, σελίδες 29",2.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,MONTICCINI G.,G. Monticcini,Γαλιλαῖος,Galileo,"δρᾶμα εἰς πράξεις τέσσαρας, σελίδες 46",2.20,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,NUS καὶ BROT,Nus and Brot,Ἰωάννα Γρέϋ,Lady Jane Grey,"δρᾶμα εἰς πράξεις πέντε, σελίδες 52",3.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΣΑΙΞΠΗΡΟΥ,Shakespeare,Ὀθέλλος,Othello,"τραγῳδία εἰς πράξεις πέντε, σελίδες 73",5.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΣΧΙΛΛΕΡΟΥ,Schiller,Δῃσταί,The Robbers,"δρᾶμα εἰς πράξεις πέντε, σελίδες 84",7.—,Δρ.,Title printed as Δῃσταί for Λῃσταί
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη - Β΄ Ἔκδοσις Ἀθηνῶν (Γ. Δ. Φέξη),ΑΝΤΩΝΟΠΟΥΛΟΥ Ν. Α.,N. A. Antonopoulos,Ἡ Στρίγγλα,The Shrew,"δραματικὸν εἰδύλλιον εἰς πράξεις τέσσαρας καὶ εἰκόνας πέντε, ἀρ. 16",4.—,Δρ.,Επιμέλεια Ν. Ι. Λάσκαρη
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,BISSOU ALEX.,Alex. Bisson,Ὁ μακαρίτης Τουπινέλ,The Late Toupinel,"κωμῳδία εἰς πράξεις τρεῖς, κατὰ διασκευὴν Νικ. Ἰ. Λάσκαρη, ἀρ. 5",5.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΒΟΥΛΟΔΗΜΟΥ Ι. Κ.,I. K. Voulodimos,Νὺξ ἐλεημοσύνης,Night of Charity,"δρᾶμα εἰς πράξεις 3, ἀρ. 36",5.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,BRANDON TH.,Th. Brandon,Ἡ θεία τοῦ Καρόλου,Charley's Aunt,"κωμῳδία εἰς πράξεις τρεῖς, μετάφρασις Χ. Ἀννίνου, ἀρ. 24",5.—,Δρ.,Printed as BPANDON TH.
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,CALDERON DE LA BARCA DON PEDRO,Don Pedro Calderón de la Barca,Τὸ στοιχειό,The Phantom,"δρᾶμα εἰς ἡμέρας τρεῖς, μετάφρασις Ἰ. Καμπουρόγλου, ἀρ. 43",5.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,CALDERON DE LA BARCA DON PEDRO,Don Pedro Calderón de la Barca,Ὁ Ἀλκάδης τῆς Θαλαμέας,The Mayor of Zalamea,"δρᾶμα εἰς ἡμέρας τρεῖς, μεταφρασθὲν ἐκ τοῦ ἰσπανικοῦ ὑπὸ Ἰ. Καμπουρόγλου, ἀριθμὸς 11",5.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,COPPÉE FR.,François Coppée,Οἱ Ἰακωβῖται,The Jacobites,"δρᾶμα εἰς πράξεις πέντε, μετάφρασις Γ. Β. Τσοκοπούλου, ἀρ. 35",5.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,DARNLEY & MANVILLE FENN,Darnley & Manville Fenn,Τὸ μπαλόνι,The Balloon,"κωμῳδία εἰς πράξεις τρεῖς, μετάφρασις Κ. Ἀ. Πετρίδου, ἀρ. 50",6.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,DAUBIGNY B.,B. Daubigny,Οἱ δύο λοχίαι,The Two Sergeants,δρᾶμα εἰς πράξεις τρεῖς,6.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΔΕΛΗΚΑΤΕΡΙΝΗ Ι.,I. Delikaterini,Ἡ Τρίχα,The Hair,"κωμικὸς μονόλογος, μετὰ καὶ άλλων, ἀρ. 14",4.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,D'ENNERY,D'Ennery,Αἱ δύο ὀρφαναί,The Two Orphans,"δρᾶμα εἰς πράξεις πέντε καὶ εἰκόνας ὀκτώ, μετάφρασις Δ. Π. Λάμπρου, ἀρ. 9",6.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,D'ENNERY,D'Ennery,Οἱ Ἱππόται τῆς Ὁμίχλης,The Knights of the Fog,"δρᾶμα εἰς πράξεις πέντε καὶ εἰκόνας δέκα, μετάφρασις Χρ. Δ. Ἀλεξιάδου, ἀρ. 14",7.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΥ Πολ. Ι.,Pol. I. Dimitrakopoulos,Ἡρωδιάς,Herodias,"τραγικὸς μονόλογος, μετὰ καὶ άλλων, ἀρ. 14",4.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΥ Πολ. Ι.,Pol. I. Dimitrakopoulos,Μαρκέλλα,Marcella,"τραγῳδία εἰς πράξεις τέσσαρας, ἀρ. 34",6.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΥ Πολ. Ι.,Pol. I. Dimitrakopoulos,Ἀπὸ τὴ Γῆ 'σ τὸν Οὐρανό,From Earth to Heaven,"κωμῳδία εἰς πράξεις τρεῖς, ἀρ. 38",6.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΕΡΒΙΕ Π.,Paul Hervieu,Ἡ Λαμπαδοδρομία,The Torch Race,"δρᾶμα εἰς πράξεις τέσσαρας, μετάφρασις Ἠλ. Βεργοπούλου, ἀρ. 29",6.—,Δρ.,
1904,IMG_1467.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΖΑΝΟΥ Π. Δ.,P. D. Zanou,Γένος καὶ Καρδία,Lineage and Heart,"δρᾶμα εἰς πράξεις τέσσαρας, ἀρ. 54",4.—,Δρ.,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΖΑΝΟΥ Π. Δ.,P. D. Zanou,"Νικηφόρος Φωκᾶς, τραγῳδία εἰς πράξεις πέντε, ἀρ. 47","Nikiforos Phokas, tragedy in five acts, no. 47",,6,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,FEYDEAU G.,Georges Feydeau,"Ὁ ῥάπτης τῶν κυριῶν, κωμῳδία εἰς πράξεις τρεῖς, μετάφρασις Κ. Γιαννακάκη, ἀρ. 37","Ladies' Tailor, comedy in three acts, translated by K. Giannakakis, no. 37",,6,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,FEYDEAU & DESRVALLIERES,Georges Feydeau & Maurice Desvallières,"Σαμπινιὸλ χωρὶς νὰ θέλῃ, κωμῳδία εἰς πράξεις τρεῖς, μετάφρασις Ν. Ἰ. Λάσκαρη, ἀρ. 27","Champignol Despite Himself, comedy in three acts, translated by N. I. Laskaris, no. 27",,7,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,GIACOSA,Giuseppe Giacosa,"Ἔρωτος Θρίαμβος, μῦθος δραματικὸς εἰς πράξεις δύο, μετάφρασις Ἀγ- Γιαννοπούλου, ἀρ. 30","Triumph of Love, dramatic fable in two acts, translated by Ag. Giannopoulou, no. 30",,3,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,GOLDONI C.,Carlo Goldoni,"Ἡ Δοκαντιέρα, κωμῳδία εἰς πράξεις τρεῖς, μετάφρασις Ν. Ποριώτη, ἀρ. 40","La Locandiera (The Mistress of the Inn), comedy in three acts, translated by N. Poriotis, no. 40",,7,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,GONDINET E.,Edmond Gondinet,"Ὁ πολιτικὸς ἀνεμόμυλος, κωμῳδία μονόπρακτος, διασκευασθεῖσα ὑπὸ Νικ. Ἰ. Λάσκαρη, ἀρ. 53","The Political Windmill, one-act comedy, adapted by Nik. I. Laskaris, no. 53",,3,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΙΨΕΝ ΕΝΡΙΚ,Henrik Ibsen,"Οἱ Βρυκόλακες, δρᾶμα εἰς πράξεις τρεῖς, ἀρ. 3","Ghosts, drama in three acts, no. 3",,5,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΙΨΕΝ ΕΝΡΙΚ,Henrik Ibsen,"Τὸ Σπίτι τῆς Κούκλας, δρᾶμα εἰς πράξεις τρεῖς, μετάφρασις Μ. Γιαννουκάκη, ἀρ. 31","A Doll's House, drama in three acts, translated by M. Giannoukakis, no. 31",,7,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΑΛΑΠΟΘΑΚΗ Δ. ΟΙΚ.,D. Oik. Kalapothaki,"Τὸ Κουνοῦπι, μονόλογος, μετὰ καὶ άλλων, ἀρ. 14","The Mosquito, monologue, with others, no. 14",,4,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΑΛΟΓΕΡΟΠΟΥΛΟΥ Δ. Ι.,D. I. Kalogeropoulos,"Πολὺς θόρυβος, κωμικὸς μονόλογος, μετὰ καὶ άλλων, ἀριθμὸς 14","Much Ado, comic monologue, with others, no. 14",,4,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΑΜΠΟΥΡΟΓΛΟΥ Ι. καὶ ΛΑΣΚΑΡΗ Ν. Ι.,I. Kampouroglou & N. I. Laskaris,"Ὁ ᾽ντροπαλὸς ἐρωτευμένος, κωμῳδία εἰς πρᾶξιν μίαν, ἀρ. 26","The Shy Lover, one-act comedy, no. 26",,3,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΟΚΚΟΥ Δ.,D. Kokkos,"Ὁ καπετὰν Γιακουμῆς, κωμειδύλλιον εἰς πράξεις 4, ἀρ. 18","Captain Giakoumis, musical comedy in 4 acts, no. 18",,5,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΟΚΚΟΥ Δ.,D. Kokkos,"Ἡ Λύρα τοῦ Γέρω-Νικόλα, κωμειδύλλιον εἰς πράξεις τρεῖς, ἀρ. 4","Old Nikolas's Lyre, musical comedy in three acts, no. 4",,4,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΟΚΚΟΥ Δ.,D. Kokkos,"Ὁ Μπάρμπα Λινάρδος, κωμειδύλλιον εἰς πράξεις τρεῖς, ἀρ 42","Uncle Linardos, musical comedy in three acts, no. 42",,5,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΟΡΜΩΝ καὶ ΓΚΡΑΝΖΕ,Eugène Cormon & Eugène Grangé,"Ὁ Γέρω - Μαρτέν, δρᾶμα εἰς πράξεις τρεῖς, ἀρ. 1","Old Martin, drama in three acts, no. 1",,6,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΟΡΟΜΗΛΑ ΔΗΜ.,Dimitrios Koromilas,"Ὁ ἀγαπητικὸς τῆς βοσκοπούλας, δραματικὸν εἰδύλλιον εἰς πράξεις πέντε, ἀρ. 12","The Shepherdess's Lover, dramatic idyll in five acts, no. 12",,6,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΚΟΤΣΕΛΟΠΟΥΛΟΥ Ν. Α.,N. A. Kotselopoulos,"Ἡ χήρα, κωμικὸς μονόλογος, μετὰ καὶ άλλων, ἀρ. 14","The Widow, comic monologue, with others, no. 14",,4,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,LABICHE καὶ DURU,Eugène Labiche & Alfred Duru,"Νὰ τὸ λέμε; κωμῳδία εἰς πράξεις τρεῖς, μετάφρασις Ν. Ἰ. Λάσκαρη, ἀρ. 13","Shall We Say It?, comedy in three acts, translated by N. I. Laskaris, no. 13",,5,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΛΑΣΚΑΡΗ Ν. Ι.,N. I. Laskaris,"Ἀθηναϊκὰ χάλια, κωμικὸν μελούργημα. Μουσικὴ Δ. Λαυράγκα, μετὰ καὶ άλλων, ἀρ. 14","Athenian Misery, comic musical. Music by D. Lavrangas, with others, no. 14",,4,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΛΑΣΚΑΡΗ Ν. Ι.,N. I. Laskaris,"Δραμάτια. — Νὰ μὲ ζηλεύῃς. — Οἱ ἔντιμοι. — Τὸ Μαυσωλεῖον, ἀριθμὸς 49","Short Plays: You Should Be Jealous of Me / The Honest Ones / The Mausoleum, no. 49",,5,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΛΑΣΚΑΡΗ Ν. Ι.,N. I. Laskaris,"Διὰ τῆς μεθόδου τοῦ παππᾶ, κωμικὸς μονόλογος, μετὰ καὶ άλλων, ἀριθμὸς 14","By the Priest's Method, comic monologue, with others, no. 14",,4,—,
1904,IMG_1468.jpeg,Θέατρον,Theater,Θεατρικὴ βιβλιοθήκη,ΛΑΣΚΑΡΗ Ν. Ι.,N. I. Laskaris,"Ἡ Καραντίνα, κωμῳδία εἰς πράξεις τρεῖς, ἀρ. 8","Quarantine, comedy in three acts, no. 8",,6,—,
