catalog_year,source_file,main_category,main_category_english,subcategory_or_series,author,author_transcribed,title,title_english,pages_format,price,currency,notes
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Ὡρολόγιον τὸ Μέγα,Horologion the Great,"8ον, σελίδες 15΄—544",18.—,,"περιέχον ἅπασαν τὴν ἀνήκουσαν αὐτῷ ἀκολουθίαν, πανδόδετον (ἐκδ. τοῦ 1900)"
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Τυπικὸν,Typikon,"8ον, σελίδες 492",25.—,,"κατὰ τὴν τάξιν τῆς τοῦ Χριστοῦ Μεγάλης Ἐκκλησίας, πανδόδετον"
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Σύνοψις Ἱερῶν Ἀκολουθιῶν (ἀτλάζι καὶ μὲ χρυσᾶ φύλλα ἐπὶ ἀρίστου χάρτου),Synopsis of Sacred Services (satin with gilt edges on fine paper),"32ον, σελ. ιδ΄—862",60.—,,
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Σύνοψις Ἱερῶν Ἀκολουθιῶν (βελοῦδον καὶ χρυσᾶ φύλλα ἐπὶ ἀρίστου χάρτου μὲ πόρπην καὶ ἐντὸς θήκης),Synopsis of Sacred Services (velvet bound with clasp and slipcase),"32ον, σελ. ιδ΄—862",80.—,,
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Σύνοψις Ἱερῶν Ἀκολουθιῶν (μὲ ἀτλάζι καὶ χρυσᾶ φύλλα),Synopsis of Sacred Services (satin bound with gilt edges),"32ον, σελ. ιδ΄—862",40.—,,
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Σύνοψις Ἱερῶν Ἀκολουθιῶν (μὲ δέρμα καὶ χρυσᾶ φύλλα),Synopsis of Sacred Services (leather bound with gilt edges),"32ον, σελ. ιδ΄—862",25.—,,
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Σύνοψις Ἱερῶν Ἀκολουθιῶν (δέρμα ἐπὶ ἀρίστου χάρτου μετὰ πόρπης καὶ ἐντὸς θήκης),Synopsis of Sacred Services (deluxe leather binding with clasp and slipcase),"32ον, σελ. ιδ΄—862",80.—,,
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Σύνοψις Ἱερῶν Ἀκολουθιῶν (πανόδ. μὲ κόκκ. φύλλα),Synopsis of Sacred Services (cloth bound with red edges),"32ον, σελ. ιδ΄—862",10.—,,
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Σύνοψις Ἱερῶν Ἀκολουθιῶν (πανδέτως ἁπλῆ),Synopsis of Sacred Services (simple bound),"32ον, σελ. ιδ΄—862",7.—,,ἐκδοθεῖσα τὸ τρίτον ἐγκρίσει τῆς τοῦ Χριστοῦ Μεγάλης Ἐκκλησίας
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Προσευχητάριον,Prayer Book,"32ον, σελ. 32",1.—,,ἐγκρίσει τῆς ἐν τοῖς Πατριαρχείοις Κεντρικῆς Ἐκκλησιαστικῆς Ἐπιτροπῆς
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Καινὴ Διαθήκη,New Testament,"8ον, σελίδες 615",1.—,,ἐκδιδομένη ἐκ τοῦ Πατριαρχικοῦ Τυπογραφείου
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Ἱερατικὸν,Ieratikon,"8ον, σελίδες 161",10.—,,"περιέχον τὰς θείας καὶ ἱερὰς Λειτουργίας, πανδόδετον"
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Ἀρχιερατικὸν,Archieratikon,"σελίδες 70, 1820",50.—,,"περιέχον τὰς θείας καὶ ἱερὰς Λειτουργίας Ἰωάννου τοῦ Χρυσοστόμου, Βασιλείου τοῦ Μεγάλου καὶ Γρηγορίου τοῦ Διαλόγου"
1904,IMG_1417.jpeg,Ι΄ ΕΚΚΛΗΣΙΑΣΤΙΚΑ,10. Ecclesiastical,Α΄ ΕΚΔΟΣΕΙΣ ΚΩΝ/ΠΟΛΕΩΣ - Α΄ ΟΙΚΟΥΜΕΝΙΚΟΥ ΠΑΤΡΙΑΡΧΕΙΟΥ,,,Σύνοψις Ἱερῶν Ἀκολουθιῶν (μὲ χρυσᾶ φύλλα),Synopsis of Sacred Services (gilt edges),"32ον, σελ. ιδ΄—862",15.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,Ἐγκόλπιον Συνοπτικὸν τοῦ Ὀρθοδόξου Χριστιανοῦ... Τὸ αὐτὸ πανδέτον,Concise Prayerbook of the Orthodox Christian... The same bound,32ον,5.—,,
1904,IMG_1418.jpeg,Εκδόσεις Βενετίας,Venice Editions,,Ἀγαπίου,Agapios,Κυριακοδρόμιον,Kyriakodromion (Book of Sunday Sermons),,20.—,,
1904,IMG_1418.jpeg,Εκδόσεις Βενετίας,Venice Editions,,,,Ἁγιασματάριον τὸ Μέγα,The Great Agiasmatarion (Book of Blessings),ἁδετ.,6.—,,
1904,IMG_1418.jpeg,Εκδόσεις Βενετίας,Venice Editions,,,,Ἀκολουθία ἁγ. Γερασίμου,Service of St. Gerasimos,,6.—,,
1904,IMG_1418.jpeg,Εκδόσεις Βενετίας,Venice Editions,,,,Ἀκολουθία ἁγ. Σπυρίδωνος,Service of St. Spyridon,,9.—,,
1904,IMG_1418.jpeg,Εκδόσεις Βενετίας,Venice Editions,,,,Ἐξομολογητάριον,Exomologetarion (Manual for Confession),,20.—,,
1904,IMG_1418.jpeg,Εκδόσεις Βενετίας,Venice Editions,,,,"Ἀπόστολος, παν. μαῦρον","Apostolos (Book of Epistles), full black binding",,16.—,,
1904,IMG_1418.jpeg,Εκδόσεις Βενετίας,Venice Editions,,,,Διακονικὸν,Diakonikon (Deacon's Service Book),,5.—,,
1904,IMG_1418.jpeg,Εκδόσεις Βενετίας,Venice Editions,,,,Ἑορτολόγιον,Eortologion (Feast Day Book),,10.—,,
1904,IMG_1418.jpeg,Εκδόσεις Βενετίας,Venice Editions,,,,Εὐαγγέλια τὰ Δώδεκα τῶν Ἁγίων Παθῶν,Twelve Passion Gospels,,,,Price cut off at page margin
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,"Ἐγκόλπιον Συνοπτικὸν τοῦ Ὀρθοδόξου Χριστιανοῦ, περιέχον τὴν ἑωθινὴν προσευχὴν καὶ τὴν ἀκολουθίαν τοῦ Ἑξαψάλμου, τοῦ Μικροῦ Ἀποδείπνου, τῆς θείας Μεταλήψεως, τὰς εὐχὰς τῆς τραπέζης, τὸ μηνολόγιον τοῦ ὅλου ἐνιαυτοῦ, τὰ δώδεκα Εὐαγγέλια, τὸν Ἐπιτάφιον Θρῆνον καὶ τὸν Ἑσπερινὸν τῆς τοῦ Πάσχα Ἁγίας Κυριακῆς","Concise Prayerbook of the Orthodox Christian, containing morning prayer, the Six Psalms, Small Compline, Divine Communion, table prayers, year-round menologion, the twelve Gospels, Epitaphios Lamentation, and Pascha Sunday Vespers","32ον, σελίδες 399",2.20,,
1904,IMG_1418.jpeg,Εκδόσεις Βενετίας,Venice Editions,,,,Ἀκολουθία ἁγ. Χαραλάμπους,Service of St. Haralambos,,6.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,Συνέκδημος Ἱερὸς Ὀρθοδόξου Χριστιανοῦ... Τὸ αὐτὸ μὲ δέρμα καὶ χρ. φύλλα,Holy Vade Mecum of the Orthodox Christian... The same in leather with gilt edges,32ον,35.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,Συνέκδημος Ἱερὸς Ὀρθοδόξου Χριστιανοῦ... Τὸ αὐτὸ βιβλίον πανδέτον μὲ χρυσᾶ φύλλα,Holy Vade Mecum of the Orthodox Christian... The same book bound with gilt edges,32ον,25.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,"Συνέκδημος Ἱερὸς Ὀρθοδόξου Χριστιανοῦ, ἤτοι συλλογὴ τῶν ἐν τῷ οἴκῳ καὶ τῇ Ἐκκλησίᾳ κυριωτέρων προσευχῶν καὶ ἀκολουθιῶν","Holy Vade Mecum of the Orthodox Christian, i.e. a collection of the main household and church prayers and services","ἔκδ. δ΄, 32ον, σελ. η΄-941, πανδέτος ἁπλοῦς",12.20,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,"Ἁγίας καὶ Μεγάλης Κυριακῆς τοῦ Πάσχα, Ὄρθρου, Λειτουργίας καὶ τῆς Δευτέρας Ἀναστάσεως μετὰ τῆς ἀκολουθίας τῆς θείας Μεταλήψεως καὶ τοῦ Ἀκαθίστου Ὕμνου","Holy and Great Sunday of Pascha, Matins, Liturgy and Second Resurrection with the Service of Divine Communion and the Akathist Hymn","32ον, σελίδες 604, πανδέτον ἁπλοῦν",6.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,Ἁγίας καὶ Μεγάλης Κυριακῆς τοῦ Πάσχα... Τὸ αὐτὸ πανδέδ. μὲ κόκκ. φύλλα,Holy and Great Sunday of Pascha... The same bound with red edges,32ον,8.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,Ἁγίας καὶ Μεγάλης Κυριακῆς τοῦ Πάσχα... Τὸ αὐτὸ ἀτλαζόδ. μὲ χρυσᾶ φύλλα,Holy and Great Sunday of Pascha... The same satin-bound with gilt edges,32ον,20.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,Ἁγίας καὶ Μεγάλης Κυριακῆς τοῦ Πάσχα... Τὸ αὐτὸ δέρμα καὶ χρυσᾶ φύλλα,Holy and Great Sunday of Pascha... The same leather-bound with gilt edges,32ον,25.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,"Ἅγιον Δωδεκαήμερον, ἤτοι αἱ θεῖαι καὶ ἱεραὶ Ἀκολουθίαι τῆς Κυριακῆς πρὸ τῆς Χριστοῦ Γεννήσεως καὶ τῶν Ἁγίων Πατέρων, τῶν ἑορτῶν τῆς Χριστοῦ Γεννήσεως κτλ.","Holy Twelve Days, i.e. the divine and holy Services of the Sunday before the Nativity of Christ and of the Holy Fathers, the feasts of Christ's Nativity etc.",σελ. ς΄-208,10.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,"Ἀκολουθία τῆς Ἁγίας καὶ Μεγάλης Ἑβδομάδος, μετὰ τοῦ Ἑσπερινοῦ τῆς Κυριακῆς τοῦ Πάσχα καὶ τοῦ Εὐαγγελίου αὐτοῦ εἰς διαφόρους γλώσσας. Ἐκδίδοται κατὰ τὸ Τυπικὸν τῆς τοῦ Χριστοῦ Μεγάλης Ἐκκλησίας","Service of Holy and Great Week, with Vespers of Pascha Sunday and its Gospel in various languages. Published according to the Typikon of the Great Church of Christ","σελ. 360, δέσμιον Παρισίων μὲ βελοῦδον καὶ φύλλα ἐπίχρυσα",35.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,Ἁγίας καὶ Μεγάλης Κυριακῆς τοῦ Πάσχα... Τὸ αὐτὸ χρυσᾶ φύλλα,Holy and Great Sunday of Pascha... The same with gilt edges,32ον,15.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,"Ἀκολουθία τῶν ἐν Ἁγίοις πατέρων ἡμῶν Ἀθανασίου καὶ Κυρίλλου Πατριαρχῶν Ἀλεξανδρείας, προσετέθη δὲ καὶ ἑτέρα Ἀκολουθία τοῦ ἐν Ἁγίοις Πατρὸς ἡμῶν Ἱεροθέου ἐπισκόπου Ἀθηνῶν καὶ εὐχαὶ διάφοροι (1840)","Service of our fathers among the saints Athanasius and Cyril Patriarchs of Alexandria, with another Service of our father among the saints Hierotheos bishop of Athens and various prayers (1840)","8ον, σελ. 34+51, δεδεμένον",10.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,Ἀκολουθία τοῦ Ἁγίου καὶ Πανευφήμου Ἀποστόλου Ἰακώβου τοῦ Ἀδελφοθέου καὶ πρώτου ἱεράρχου τῶν Ἱεροσολύμων,Service of the Holy and All-Praised Apostle James the Brother of the Lord and first hierarch of Jerusalem,"8ον, σ. 52, δεδεμ.",5.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,"Ἀκολουθία τοῦ Ἁγίου Ἱερομάρτυρος Σεραφείμ, Ἀρχιεπισκόπου Φαναρίου καὶ Νεοχωρίου, τοῦ Θαυματουργοῦ","Service of the Holy Hieromartyr Seraphim, Archbishop of Phanarion and Neochorion, the Wonderworker","8ον, σελίδες 43",3.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,ΒΟΥΤΥΡΑ Σ. Ι.,Voutyras S. I.,Εὐλόγιον Ἱερὸν ἐκκλησιαστικῶν ἀκολουθιῶν ἀπὸ τῆς Κυριακῆς τοῦ Τελώνου καὶ Φαρισαίου μέχρι τῆς Διακαινησίμου Ἑβδομάδος,Holy Eulogion of ecclesiastical services from the Sunday of the Publican and Pharisee to Renewal Week,"32ον, σελίδες 491",5.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,ΒΟΥΤΥΡΑ Σ. Ι.,Voutyras S. I.,Εὐλόγιον Ἱερὸν... Τὸ αὐτὸ πανδέτον,Holy Eulogion... The same bound,32ον,8.—,,
1904,IMG_1418.jpeg,Εκκλησιαστικὰ Βενετίας,Ecclesiastical Books of Venice,,,,Ἀκολουθίαι ἱεραὶ τοῦ ἁγίου ἐνδόξου καὶ πανευφήμου Ἀποστόλου Φιλίππου καὶ τοῦ ἐν ἁγίοις πατρὸς ἡμῶν Γρηγορίου τοῦ Παλαμᾶ,Holy Services of the holy glorious and all-praised Apostle Philip and of our father among the saints Gregory Palamas,"8ον μέγα, σελίδες 44",2.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΓΕΩΡΓΙΟΥ Α.,Georgiou A.,Ἁγιασματάριον τὸ Μέγα (Τὸ αὐτὸ δεδεμένον),Great Agiasmatarion (Same bound),σελίδες 344,8.20,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΑΝΤΩΝΙΑΔΟΥ Κ.,Antoniades K.,Τριῴδιον (Τὸ αὐτὸ δεδεμένον),Triodion (Same bound),"4ον, σελίδες 384",45.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,,,"Ἀπόστολος, ἄδετος","Apostolos, unbound",,5.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,,,"Ἀπόστολος, δεδεμένος","Apostolos, bound",,10.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΒΟΓΙΑΤΖΗ ΙΕΡ.,Voyiatzis Jer.,Ἱεροτελεστικὸν Τεῦχος,Hieratelikon Volume,"8ον, σελίδες 248",8.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΒΟΓΙΑΤΖΗ ΙΕΡ.,Voyiatzis Jer.,Ἱεροτελεστικὸν Τεῦχος (Τὸ αὐτὸ πανδόδετον),Hieratelikon Volume (Same full cloth bound),"8ον, σελίδες 248",12.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΓΑΝΝΟΥΛΗ ΓΕΩΡΓΙΟΥ,Gannoulis Georgios,"Κυριακοδρόμιον, ἤτοι Ἑρμηνεία τῶν περικοπῶν τοῦ ἱεροῦ Εὐαγγελίου τῶν Κυριακῶν τοῦ ὅλου ἐνιαυτοῦ","Kyriakodromion, or Interpretation of the Holy Gospel passages for the Sundays of the whole year","8ον, σ. η΄-320",20.—,,δεδεμ.
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΓΕΩΡΓΙΟΥ Α.,Georgiou A.,Ἁγιασματάριον τὸ Μέγα,Great Agiasmatarion,σελίδες 344,5.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΓΕΩΡΓΙΟΥ Α.,Georgiou A.,Ἀπόστολος,Apostolos,"8ον, σελ. 368",6.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,,,Εὐαγγέλιον τὸ κατὰ Ματθαῖον εἰς τὸ πρωτότυπον κείμενον εἰς ἑρμηνείαν σύντομον καὶ εἰς προσευχάς,Gospel according to Matthew in the original text with concise commentary and prayers,"32ον, σελίδες ι6΄-343",6.—,,"ἔκδοσις Συλλόγου 'Αναπλάσεως τῇ συστάσει τῆς Μ. τοῦ Χριστοῦ Ἐκκλησίας, πανδόδετον"
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΓΕΩΡΓΙΟΥ Α.,Georgiou A.,Ἐξομολογητάριον Νικοδήμου,Exomologetarion of Nikodemos,"8ον, σελίδες 284",10.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΓΕΩΡΓΙΟΥ Α.,Georgiou A.,Ἐξομολογητάριον Νικοδήμου (Τὸ αὐτὸ δεδεμένον),Exomologetarion of Nikodemos (Same bound),"8ον, σελίδες 284",15.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,,,"Ὡρολόγιον τὸ Μέγα, δεδεμένον","Great Horologion, bound",,18.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΔΕΠΑΣΤΑ Α.,Depastas A.,"Αἱ Ἀκολουθίαι τῆς Ἁγίας καὶ Μεγάλης Δευτέρας, τῆς Ἁγίας καὶ Μεγάλης Τρίτης καὶ τῆς Ἁγίας καὶ Μεγάλης Τετάρτης, μετὰ τοῦ Ὄρθρου καὶ τοῦ Ἑσπερινοῦ τῆς Ἁγίας καὶ Μεγάλης Πέμπτης","The Services of Holy and Great Monday, Holy and Great Tuesday, and Holy and Great Wednesday, with Matins and Vespers of Holy and Great Thursday","32ον, σελίδες 128",4.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΔΟΥΚΑΚΗ Χ. Σ.,Doukakes Ch. S.,Πεντηκοστάριον,Pentekostarion,"μέγα 8ον, σελ. 276",18.—,,δεδεμ.
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΑΝΤΩΝΙΑΔΟΥ Κ.,Antoniades K.,Τριῴδιον,Triodion,"4ον, σελίδες 384",35.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,,,"Εὐαγγέλιον τὸ κατὰ Ματθαῖον... (Τὸ αὐτὸ ἐπὶ καλοῦ χάρτου, πανδόδετον καὶ χρυσᾶ φύλλα)","Gospel according to Matthew... (Same on fine paper, full cloth, gilt edges)","32ον, σελίδες ι6΄-343",18.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΠΑΠΑΓΕΩΡΓΙΟΥ ΣΠ. Κ.,Papageorgiou Sp. K.,Ἡ Καινὴ Διαθήκη,The New Testament,"32ον, σ. 532",7.—,,ἐπιμελείᾳ Σπ. Κ. Παπαγεωργίου
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,ΓΕΩΡΓΙΟΥ Α.,Georgiou A.,Ἀπόστολος (Τὸ αὐτὸ δεδεμένον),Apostolos (Same bound),"8ον, σελ. 368",10.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,Γ΄ ΕΚΔΟΣΕΙΣ ΕΛΛΑΔΟΣ,,,"Ἀκολουθία Ἀναγνώστου, ἤτοι Συλλειτουργικόν","Service of the Reader, namely Sylleitourgikon",σελ. 47,1.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,,,,Ὡρολόγιον τὸ Μικρόν,Horologion Small,,15.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,,,,Ψαλτήριον τὸ Μικρόν,Psalter Small,,3.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,,,,"Θῶν τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, μετὰ τῆς προσθήκης ἑνὸς εὐλαβούς ἀντιφώνου εἰς τὸν Ἐσταυρωμένον","Passion of our Lord Jesus Christ, with the addition of a pious antiphon to the Crucified One",,2.—,,μένον
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,,,,Θῶν τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ... δεμένον μὲ πανίον μαῦρον,Passion of our Lord Jesus Christ... bound in black cloth,,70.,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,,,,Εὐαγγέλιον τὸ Θεῖον,The Divine Gospel,,55.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,,,,Εὐχολόγιον τὸ Μέγα (δεμένον μαῦρον),Great Prayer Book (bound black),,10.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,,,,Λειτουργίαι αἱ Θεῖαι,The Divine Liturgies,,30.—,,
1904,IMG_1419.jpeg,Εκκλησιαστικά 'Ελλάδος,Greek Ecclesiastical Books,,ΜΟΣΧΟΠΟΥΛΟΥ ΧΡΥΣ.,Moschopoulos Chrys.,Λειτουργικόν,Liturgikon,,30.—,,
